total_files,burst_files,total_size,burst_size,total_duration,burst_config_duration,burst_current_duration,burst_pause,burst_config_rate,burst_current_rate,algorithm
3,3,364795,364795,732.383,0,10.009,0,0.0,498.093,AES-CTR
3,3,369851,369851,742.394,0,10.009,0,0.0,498.187,AES-CTR
3,3,374763,374763,752.428,0,10.031,0,0.0,498.071,AES-CTR
3,3,379643,379643,762.468,0,10.038,0,0.0,497.913,AES-CTR
3,3,384667,384667,772.479,0,10.009,0,0.0,497.964,AES-CTR
3,3,390427,390427,782.492,0,10.011,0,0.0,498.953,AES-CTR
3,3,395275,395275,792.504,0,10.010,0,0.0,498.767,AES-CTR
3,3,400667,400667,802.528,0,10.023,0,0.0,499.256,AES-CTR
3,3,405403,405403,812.564,0,10.034,0,0.0,498.918,AES-CTR
3,3,410619,410619,822.585,0,10.018,0,0.0,499.181,AES-CTR
3,3,415579,415579,832.594,0,10.005,0,0.0,499.138,AES-CTR
3,3,420635,420635,842.603,0,10.005,0,0.0,499.209,AES-CTR
3,3,425803,425803,852.641,0,10.037,0,0.0,499.393,AES-CTR
3,3,430715,430715,862.672,0,10.029,0,0.0,499.280,AES-CTR
3,3,435691,435691,872.683,0,10.008,0,0.0,499.255,AES-CTR
3,3,440907,440907,882.709,0,10.023,0,0.0,499.493,AES-CTR
3,3,446027,446027,892.724,0,10.011,0,0.0,499.625,AES-CTR
3,3,451259,451259,902.732,0,10.007,0,0.0,499.881,AES-CTR
3,3,456267,456267,914.336,0,11.601,0,0.0,499.014,AES-CTR
3,3,456427,456427,926.197,0,11.858,0,0.0,492.797,AES-CTR
3,3,456523,456523,937.264,0,11.066,0,0.0,487.081,AES-CTR
3,3,456683,456683,948.597,0,11.333,0,0.0,481.430,AES-CTR
3,3,458555,458555,958.606,0,10.007,0,0.0,478.356,AES-CTR
3,3,463771,463771,968.640,0,10.003,0,0.0,478.786,AES-CTR
3,3,468955,468955,978.648,0,10.006,0,0.0,479.187,AES-CTR
3,3,474235,474235,988.661,0,10.012,0,0.0,479.674,AES-CTR
3,3,479515,479515,998.680,0,10.018,0,0.0,480.149,AES-CTR
3,3,484651,484651,1008.686,0,10.005,0,0.0,480.477,AES-CTR
3,3,489643,489643,1018.692,0,10.003,0,0.0,480.659,AES-CTR
3,3,494683,494683,1028.741,0,10.048,0,0.0,480.862,AES-CTR
3,3,499595,499595,1038.760,0,10.016,0,0.0,480.953,AES-CTR
3,3,504923,504923,1048.772,0,10.011,0,0.0,481.442,AES-CTR
3,3,510043,510043,1058.776,0,10.003,0,0.0,481.729,AES-CTR
3,3,514891,514891,1068.782,0,10.004,0,0.0,481.755,AES-CTR
3,3,519979,519979,1078.788,0,10.003,0,0.0,482.003,AES-CTR
3,3,525019,525019,1088.800,0,10.006,0,0.0,482.200,AES-CTR
3,3,530123,530123,1098.806,0,10.004,0,0.0,482.454,AES-CTR
3,3,535131,535131,1108.830,0,10.017,0,0.0,482.609,AES-CTR
3,3,540027,540027,1118.905,0,10.067,0,0.0,482.639,AES-CTR
3,3,545259,545259,1128.939,0,10.013,0,0.0,482.984,AES-CTR
3,3,550699,550699,1138.984,0,10.043,0,0.0,483.500,AES-CTR
3,3,555643,555643,1149.007,0,10.016,0,0.0,483.585,AES-CTR
3,3,560555,560555,1159.015,0,10.005,0,0.0,483.648,AES-CTR
3,3,565083,565083,1169.048,0,10.027,0,0.0,483.370,AES-CTR
4,4,570234,570234,1179.056,0,10.005,0,0.0,483.636,AES-CTR
4,4,575146,575146,1189.062,0,10.005,0,0.0,483.697,AES-CTR
4,4,580234,580234,1199.071,0,10.007,0,0.0,483.903,AES-CTR
4,4,585226,585226,1209.116,0,10.040,0,0.0,484.011,AES-CTR
5,5,590403,590403,1219.124,0,10.006,0,0.0,484.285,AES-CTR
5,5,595475,595475,1229.129,0,10.003,0,0.0,484.469,AES-CTR
5,5,600179,600179,1239.143,0,10.013,0,0.0,484.350,AES-CTR
5,5,605043,605043,1249.178,0,10.033,0,0.0,484.353,AES-CTR
5,5,610291,610291,1259.201,0,10.021,0,0.0,484.665,AES-CTR
5,5,615171,615171,1269.205,0,10.002,0,0.0,484.690,AES-CTR
5,5,619763,619763,1279.224,0,10.018,0,0.0,484.483,AES-CTR
5,5,624803,624803,1289.231,0,10.003,0,0.0,484.632,AES-CTR
5,5,629859,629859,1299.272,0,10.039,0,0.0,484.778,AES-CTR
5,5,635027,635027,1309.328,0,10.054,0,0.0,485.002,AES-CTR
5,5,640307,640307,1319.364,0,10.034,0,0.0,485.315,AES-CTR
5,5,645523,645523,1329.391,0,10.024,0,0.0,485.578,AES-CTR
6,6,650483,650483,1339.409,0,10.012,0,0.0,485.649,AES-CTR
6,6,655795,655795,1349.412,0,10.001,0,0.0,485.986,AES-CTR
6,6,660739,660739,1359.452,0,10.039,0,0.0,486.033,AES-CTR
6,6,665603,665603,1369.479,0,10.023,0,0.0,486.027,AES-CTR
6,6,670899,670899,1379.508,0,10.028,0,0.0,486.332,AES-CTR
6,6,676323,676323,1389.519,0,10.007,0,0.0,486.732,AES-CTR
6,6,681299,681299,1399.524,0,10.000,0,0.0,486.808,AES-CTR
6,6,686451,686451,1409.534,0,10.006,0,0.0,487.006,AES-CTR
6,6,692115,692115,1419.570,0,10.035,0,0.0,487.553,AES-CTR
6,6,692403,692403,1430.280,0,10.691,0,0.0,484.103,AES-CTR
6,6,692467,692467,1441.272,0,10.990,0,0.0,480.455,AES-CTR
6,6,692771,692771,1461.360,0,10.214,0,0.0,474.059,AES-CTR
7,7,696434,696434,1471.386,0,10.024,0,0.0,473.318,AES-CTR
8,8,701478,701478,1481.424,0,10.036,0,0.0,473.516,AES-CTR
8,8,706822,706822,1491.428,0,10.001,0,0.0,473.923,AES-CTR
8,8,712038,712038,1501.480,0,10.051,0,0.0,474.224,AES-CTR
8,8,717478,717478,1511.487,0,10.005,0,0.0,474.683,AES-CTR
8,8,722422,722422,1521.507,0,10.017,0,0.0,474.807,AES-CTR
8,8,727638,727638,1531.525,0,10.015,0,0.0,475.107,AES-CTR
8,8,733014,733014,1541.554,0,10.027,0,0.0,475.503,AES-CTR
8,8,737974,737974,1551.568,0,10.001,0,0.0,475.631,AES-CTR
8,8,743158,743158,1561.570,0,10.000,0,0.0,475.904,AES-CTR
8,8,748038,748038,1571.588,0,10.014,0,0.0,475.976,AES-CTR
8,8,753270,753270,1581.601,0,10.011,0,0.0,476.270,AES-CTR
8,8,758342,758342,1591.612,0,10.009,0,0.0,476.462,AES-CTR
8,8,763478,763478,1601.664,0,10.049,0,0.0,476.678,AES-CTR
8,8,768550,768550,1611.682,0,10.016,0,0.0,476.862,AES-CTR
9,9,773568,773568,1621.703,0,10.019,0,0.0,477.010,AES-CTR
9,9,779040,779040,1631.710,0,10.003,0,0.0,477.438,AES-CTR
9,9,784208,784208,1641.741,0,10.028,0,0.0,477.669,AES-CTR
9,9,789216,789216,1651.768,0,10.025,0,0.0,477.801,AES-CTR
10,10,794290,794290,1661.773,0,10.004,0,0.0,477.977,AES-CTR
10,10,798786,798786,1671.788,0,10.014,0,0.0,477.803,AES-CTR
10,10,804274,804274,1681.795,0,10.005,0,0.0,478.224,AES-CTR
10,10,809410,809410,1691.818,0,10.021,0,0.0,478.426,AES-CTR
10,10,815090,815090,1701.858,0,10.039,0,0.0,478.941,AES-CTR
10,10,820226,820226,1711.925,0,10.063,0,0.0,479.125,AES-CTR
10,10,825570,825570,1721.959,0,10.032,0,0.0,479.437,AES-CTR
10,10,830642,830642,1731.982,0,10.022,0,0.0,479.590,AES-CTR
10,10,835666,835666,1742.006,0,10.021,0,0.0,479.715,AES-CTR
10,10,840898,840898,1752.075,0,10.051,0,0.0,479.944,AES-CTR
10,10,846178,846178,1762.081,0,10.004,0,0.0,480.215,AES-CTR
10,10,851202,851202,1772.089,0,10.006,0,0.0,480.338,AES-CTR
10,10,856050,856050,1782.107,0,10.014,0,0.0,480.358,AES-CTR
10,10,861154,861154,1792.124,0,10.015,0,0.0,480.521,AES-CTR
11,11,866546,866546,1802.160,0,10.035,0,0.0,480.837,AES-CTR
11,11,871810,871810,1812.163,0,10.001,0,0.0,481.088,AES-CTR
11,11,876882,876882,1822.168,0,10.004,0,0.0,481.230,AES-CTR
11,11,882258,882258,1832.193,0,10.022,0,0.0,481.531,AES-CTR
11,11,887810,887810,1842.196,0,10.001,0,0.0,481.930,AES-CTR
11,11,892994,892994,1852.253,0,10.056,0,0.0,482.112,AES-CTR
11,11,896354,896354,1862.412,0,10.157,0,0.0,481.287,AES-CTR
11,11,896466,896466,1873.413,0,11.000,0,0.0,478.520,AES-CTR
11,11,897202,897202,1883.429,0,10.013,0,0.0,476.366,AES-CTR
11,11,902546,902546,1893.472,0,10.042,0,0.0,476.662,AES-CTR
11,11,907586,907586,1903.497,0,10.022,0,0.0,476.799,AES-CTR
12,12,913042,913042,1913.508,0,10.010,0,0.0,477.156,AES-CTR
12,12,918978,918978,1923.516,0,10.004,0,0.0,477.759,AES-CTR
12,12,925234,925234,1933.521,0,10.003,0,0.0,478.523,AES-CTR
12,12,930578,930578,1943.549,0,10.023,0,0.0,478.803,AES-CTR
12,12,935586,935586,1953.594,0,10.042,0,0.0,478.905,AES-CTR
12,12,940946,940946,1963.602,0,10.008,0,0.0,479.194,AES-CTR
12,12,946306,946306,1973.615,0,10.011,0,0.0,479.479,AES-CTR
12,12,951554,951554,1983.620,0,10.003,0,0.0,479.706,AES-CTR
12,12,956658,956658,1993.624,0,10.003,0,0.0,479.859,AES-CTR
12,12,961490,961490,2003.660,0,10.035,0,0.0,479.867,AES-CTR
12,12,966338,966338,2013.666,0,10.003,0,0.0,479.890,AES-CTR
12,12,971474,971474,2023.671,0,10.003,0,0.0,480.055,AES-CTR
12,12,975778,975778,2034.158,0,10.485,0,0.0,479.696,AES-CTR
12,12,980930,980930,2044.645,0,10.002,0,0.0,479.756,AES-CTR
12,12,986130,986130,2054.692,0,10.040,0,0.0,479.940,AES-CTR
12,12,991330,991330,2064.702,0,10.000,0,0.0,480.132,AES-CTR
12,12,996434,996434,2074.731,0,10.027,0,0.0,480.271,AES-CTR
12,12,1001570,1001570,2084.746,0,10.013,0,0.0,480.428,AES-CTR
12,12,1006866,1006866,2094.749,0,10.000,0,0.0,480.662,AES-CTR
12,12,1012050,1012050,2104.780,0,10.017,0,0.0,480.834,AES-CTR
12,12,1017234,1017234,2114.811,0,10.029,0,0.0,481.005,AES-CTR
12,12,1022066,1022066,2124.826,0,10.006,0,0.0,481.012,AES-CTR
12,12,1027122,1027122,2134.925,0,10.084,0,0.0,481.105,AES-CTR
12,12,1032354,1032354,2144.929,0,10.001,0,0.0,481.300,AES-CTR
12,12,1037538,1037538,2154.988,0,10.056,0,0.0,481.459,AES-CTR
12,12,1042818,1042818,2165.008,0,10.018,0,0.0,481.669,AES-CTR
12,12,1048050,1048050,2175.013,0,10.002,0,0.0,481.859,AES-CTR
12,12,1052978,1052978,2185.021,0,10.006,0,0.0,481.908,AES-CTR
12,12,1058066,1058066,2195.031,0,10.008,0,0.0,482.028,AES-CTR
12,12,1063234,1063234,2205.056,0,10.022,0,0.0,482.180,AES-CTR
12,12,1068418,1068418,2215.086,0,10.029,0,0.0,482.337,AES-CTR
12,12,1073682,1073682,2225.094,0,10.005,0,0.0,482.533,AES-CTR
12,12,1078850,1078850,2235.118,0,10.023,0,0.0,482.682,AES-CTR
12,12,1082978,1082978,2245.452,0,10.331,0,0.0,482.298,AES-CTR
12,12,1083218,1083218,2256.547,0,11.093,0,0.0,480.033,AES-CTR
12,12,1086674,1086674,2266.598,0,10.049,0,0.0,479.430,AES-CTR
12,12,1091826,1091826,2276.610,0,10.010,0,0.0,479.584,AES-CTR
12,12,1097122,1097122,2286.634,0,10.020,0,0.0,479.798,AES-CTR
12,12,1102626,1102626,2296.647,0,10.010,0,0.0,480.103,AES-CTR
12,12,1108434,1108434,2306.663,0,10.015,0,0.0,480.536,AES-CTR
12,12,1113378,1113378,2316.691,0,10.019,0,0.0,480.590,AES-CTR
12,12,1118594,1118594,2326.705,0,10.013,0,0.0,480.763,AES-CTR
12,12,1123522,1123522,2336.725,0,10.018,0,0.0,480.810,AES-CTR
12,12,1128578,1128578,2346.730,0,10.003,0,0.0,480.915,AES-CTR
12,12,1133506,1133506,2356.750,0,10.018,0,0.0,480.962,AES-CTR
12,12,1138418,1138418,2366.766,0,10.014,0,0.0,481.002,AES-CTR
12,12,1143362,1143362,2376.789,0,10.022,0,0.0,481.053,AES-CTR
12,12,1148514,1148514,2386.812,0,10.022,0,0.0,481.192,AES-CTR
12,12,1153778,1153778,2396.835,0,10.018,0,0.0,481.376,AES-CTR
12,12,1159298,1159298,2406.929,0,10.072,0,0.0,481.650,AES-CTR
12,12,1164546,1164546,2416.984,0,10.052,0,0.0,481.818,AES-CTR
12,12,1169698,1169698,2426.994,0,10.008,0,0.0,481.953,AES-CTR
12,12,1174658,1174658,2437.007,0,10.011,0,0.0,482.008,AES-CTR
12,12,1179650,1179650,2447.032,0,10.023,0,0.0,482.074,AES-CTR
12,12,1184866,1184866,2457.044,0,10.011,0,0.0,482.232,AES-CTR
12,12,1190114,1190114,2467.090,0,10.043,0,0.0,482.396,AES-CTR
12,12,1195090,1195090,2477.116,0,10.024,0,0.0,482.452,AES-CTR
12,12,1200466,1200466,2487.119,0,10.001,0,0.0,482.673,AES-CTR
12,12,1205106,1205106,2497.161,0,10.040,0,0.0,482.590,AES-CTR
12,12,1210226,1210226,2507.177,0,10.013,0,0.0,482.705,AES-CTR
12,12,1215458,1215458,2517.203,0,10.011,0,0.0,482.861,AES-CTR
12,12,1221186,1221186,2527.228,0,10.023,0,0.0,483.212,AES-CTR
12,12,1226002,1226002,2537.232,0,10.003,0,0.0,483.205,AES-CTR
12,12,1231810,1231810,2547.239,0,10.005,0,0.0,483.586,AES-CTR
12,12,1237122,1237122,2557.252,0,10.003,0,0.0,483.770,AES-CTR
12,12,1242386,1242386,2567.283,0,10.030,0,0.0,483.930,AES-CTR
12,12,1247426,1247426,2577.308,0,10.023,0,0.0,484.003,AES-CTR
12,12,1252866,1252866,2587.346,0,10.031,0,0.0,484.228,AES-CTR
12,12,1258034,1258034,2597.396,0,10.038,0,0.0,484.344,AES-CTR
12,12,1262898,1262898,2607.437,0,10.039,0,0.0,484.344,AES-CTR
12,12,1267874,1267874,2617.452,0,10.012,0,0.0,484.392,AES-CTR
12,12,1272994,1272994,2627.500,0,10.046,0,0.0,484.489,AES-CTR
12,12,1278514,1278514,2637.543,0,10.039,0,0.0,484.737,AES-CTR
12,12,1283970,1283970,2647.547,0,10.002,0,0.0,484.966,AES-CTR
12,12,1288962,1288962,2657.552,0,10.002,0,0.0,485.019,AES-CTR
12,12,1293938,1293938,2667.584,0,10.031,0,0.0,485.060,AES-CTR
12,12,1299154,1299154,2677.616,0,10.025,0,0.0,485.191,AES-CTR
12,12,1304306,1304306,2687.627,0,10.009,0,0.0,485.300,AES-CTR
12,12,1309170,1309170,2697.660,0,10.030,0,0.0,485.298,AES-CTR
12,12,1314514,1314514,2707.684,0,10.023,0,0.0,485.475,AES-CTR
12,12,1319522,1319522,2717.695,0,10.008,0,0.0,485.530,AES-CTR
12,12,1324962,1324962,2727.708,0,10.012,0,0.0,485.742,AES-CTR
12,12,1330402,1330402,2738.913,0,11.204,0,0.0,485.741,AES-CTR
12,12,1330530,1330530,2749.948,0,11.033,0,0.0,483.838,AES-CTR
12,12,1334450,1334450,2759.950,0,10.001,0,0.0,483.505,AES-CTR
12,12,1339650,1339650,2769.957,0,10.004,0,0.0,483.636,AES-CTR
12,12,1344242,1344242,2779.968,0,10.009,0,0.0,483.546,AES-CTR
12,12,1349394,1349394,2789.983,0,10.014,0,0.0,483.657,AES-CTR
12,12,1355106,1355106,2800.004,0,10.017,0,0.0,483.966,AES-CTR
12,12,1360466,1360466,2810.048,0,10.042,0,0.0,484.143,AES-CTR
12,12,1366034,1366034,2820.064,0,10.016,0,0.0,484.398,AES-CTR
12,12,1371090,1371090,2830.085,0,10.018,0,0.0,484.470,AES-CTR
12,12,1376034,1376034,2840.109,0,10.023,0,0.0,484.500,AES-CTR
12,12,1381042,1381042,2850.121,0,10.008,0,0.0,484.556,AES-CTR
12,12,1386082,1386082,2860.140,0,10.010,0,0.0,484.620,AES-CTR
12,12,1391122,1391122,2870.157,0,10.015,0,0.0,484.685,AES-CTR
12,12,1396850,1396850,2880.162,0,10.002,0,0.0,484.990,AES-CTR
12,12,1402482,1402482,2890.172,0,10.007,0,0.0,485.259,AES-CTR
12,12,1407858,1407858,2900.203,0,10.029,0,0.0,485.434,AES-CTR
12,12,1412914,1412914,2910.234,0,10.029,0,0.0,485.498,AES-CTR
12,12,1417826,1417826,2920.245,0,10.008,0,0.0,485.516,AES-CTR
12,12,1422898,1422898,2930.256,0,10.007,0,0.0,485.588,AES-CTR
12,12,1428386,1428386,2940.268,0,10.011,0,0.0,485.801,AES-CTR
12,12,1433330,1433330,2950.302,0,10.028,0,0.0,485.825,AES-CTR
12,12,1438786,1438786,2960.324,0,10.017,0,0.0,486.023,AES-CTR
12,12,1444402,1444402,2970.355,0,10.030,0,0.0,486.273,AES-CTR
12,12,1450130,1450130,2980.361,0,10.004,0,0.0,486.562,AES-CTR
12,12,1455698,1455698,2990.389,0,10.025,0,0.0,486.792,AES-CTR
12,12,1461122,1461122,3000.425,0,10.029,0,0.0,486.972,AES-CTR
12,12,1466418,1466418,3010.460,0,10.033,0,0.0,487.108,AES-CTR
12,12,1471650,1471650,3020.469,0,10.007,0,0.0,487.226,AES-CTR
12,12,1476882,1476882,3030.481,0,10.006,0,0.0,487.343,AES-CTR
12,12,1482066,1482066,3040.516,0,10.033,0,0.0,487.439,AES-CTR
12,12,1487362,1487362,3050.557,0,10.038,0,0.0,487.571,AES-CTR
12,12,1493042,1493042,3060.568,0,10.009,0,0.0,487.832,AES-CTR
12,12,1498258,1498258,3070.581,0,10.011,0,0.0,487.940,AES-CTR
12,12,1503442,1503442,3080.598,0,10.015,0,0.0,488.036,AES-CTR
12,12,1509058,1509058,3090.618,0,10.018,0,0.0,488.271,AES-CTR
12,12,1514002,1514002,3100.623,0,10.003,0,0.0,488.290,AES-CTR
12,12,1519106,1519106,3110.654,0,10.029,0,0.0,488.356,AES-CTR
12,12,1524562,1524562,3120.656,0,10.000,0,0.0,488.539,AES-CTR
12,12,1529842,1529842,3132.049,0,11.372,0,0.0,488.448,AES-CTR
12,12,1529890,1529890,3142.497,0,10.447,0,0.0,486.839,AES-CTR
12,12,1531026,1531026,3153.106,0,10.024,0,0.0,485.561,AES-CTR
12,12,1536402,1536402,3163.128,0,10.020,0,0.0,485.722,AES-CTR
12,12,1541442,1541442,3173.147,0,10.018,0,0.0,485.777,AES-CTR
12,12,1547682,1547682,3183.165,0,10.016,0,0.0,486.209,AES-CTR
12,12,1553442,1553442,3193.172,0,10.006,0,0.0,486.489,AES-CTR
12,12,1558562,1558562,3203.192,0,10.018,0,0.0,486.565,AES-CTR
12,12,1563538,1563538,3213.205,0,10.010,0,0.0,486.598,AES-CTR
12,12,1568018,1568018,3223.240,0,10.034,0,0.0,486.473,AES-CTR
12,12,1573394,1573394,3233.252,0,10.006,0,0.0,486.629,AES-CTR
12,12,1578770,1578770,3243.265,0,10.009,0,0.0,486.784,AES-CTR
12,12,1584034,1584034,3253.274,0,10.007,0,0.0,486.905,AES-CTR
12,12,1589346,1589346,3263.284,0,10.008,0,0.0,487.039,AES-CTR
12,12,1594514,1594514,3273.331,0,10.045,0,0.0,487.123,AES-CTR
12,12,1599730,1599730,3283.404,0,10.040,0,0.0,487.217,AES-CTR
12,12,1604898,1604898,3293.408,0,10.002,0,0.0,487.306,AES-CTR
12,12,1610450,1610450,3303.424,0,10.014,0,0.0,487.509,AES-CTR
12,12,1615554,1615554,3313.437,0,10.012,0,0.0,487.576,AES-CTR
12,12,1620786,1620786,3323.460,0,10.019,0,0.0,487.680,AES-CTR
12,12,1626194,1626194,3333.473,0,10.011,0,0.0,487.838,AES-CTR
12,12,1631602,1631602,3343.490,0,10.016,0,0.0,487.994,AES-CTR
12,12,1636626,1636626,3353.509,0,10.018,0,0.0,488.034,AES-CTR
12,12,1642114,1642114,3363.539,0,10.027,0,0.0,488.210,AES-CTR
12,12,1646722,1646722,3373.546,0,10.006,0,0.0,488.128,AES-CTR
12,12,1652114,1652114,3383.549,0,10.001,0,0.0,488.278,AES-CTR
12,12,1657778,1657778,3393.570,0,10.018,0,0.0,488.506,AES-CTR
12,12,1662722,1662722,3403.580,0,10.005,0,0.0,488.522,AES-CTR
12,12,1667970,1667970,3413.583,0,10.000,0,0.0,488.627,AES-CTR
12,12,1673282,1673282,3423.594,0,10.008,0,0.0,488.750,AES-CTR
12,12,1678546,1678546,3433.601,0,10.000,0,0.0,488.859,AES-CTR
12,12,1683618,1683618,3443.643,0,10.031,0,0.0,488.906,AES-CTR
12,12,1688914,1688914,3453.670,0,10.019,0,0.0,489.020,AES-CTR
12,12,1694034,1694034,3463.698,0,10.027,0,0.0,489.082,AES-CTR
12,12,1699170,1699170,3473.705,0,10.006,0,0.0,489.152,AES-CTR
12,12,1704674,1704674,3483.743,0,10.028,0,0.0,489.322,AES-CTR
12,12,1709746,1709746,3493.769,0,10.025,0,0.0,489.370,AES-CTR
12,12,1715090,1715090,3503.782,0,10.010,0,0.0,489.497,AES-CTR
12,12,1720162,1720162,3513.812,0,10.029,0,0.0,489.543,AES-CTR
12,12,1725362,1725362,3523.927,0,10.106,0,0.0,489.613,AES-CTR
12,12,1730450,1730450,3533.936,0,10.006,0,0.0,489.666,AES-CTR
12,12,1735746,1735746,3543.988,0,10.049,0,0.0,489.772,AES-CTR
12,12,1740818,1740818,3553.992,0,10.001,0,0.0,489.821,AES-CTR
12,12,1745746,1745746,3564.010,0,10.017,0,0.0,489.826,AES-CTR
12,12,1751026,1751026,3574.035,0,10.022,0,0.0,489.930,AES-CTR
12,12,1756866,1756866,3584.047,0,10.011,0,0.0,490.191,AES-CTR
12,12,1762530,1762530,3594.062,0,10.014,0,0.0,490.401,AES-CTR
12,12,1767346,1767346,3604.130,0,10.054,0,0.0,490.367,AES-CTR
12,12,1767586,1767586,3614.922,0,10.791,0,0.0,488.969,AES-CTR
12,12,1767826,1767826,3632.156,0,14.144,0,0.0,486.715,AES-CTR
12,12,1768050,1768050,3642.220,0,10.063,0,0.0,485.432,AES-CTR
12,12,1772130,1772130,3652.228,0,10.007,0,0.0,485.219,AES-CTR
12,12,1778370,1778370,3662.251,0,10.020,0,0.0,485.595,AES-CTR
12,12,1783810,1783810,3672.263,0,10.010,0,0.0,485.752,AES-CTR
12,12,1789170,1789170,3682.271,0,10.005,0,0.0,485.888,AES-CTR
12,12,1794610,1794610,3692.293,0,10.020,0,0.0,486.042,AES-CTR
12,12,1800370,1800370,3702.326,0,10.028,0,0.0,486.281,AES-CTR
12,12,1805986,1805986,3712.361,0,10.033,0,0.0,486.479,AES-CTR
12,12,1811570,1811570,3722.364,0,10.001,0,0.0,486.672,AES-CTR
12,12,1816994,1816994,3732.395,0,10.030,0,0.0,486.817,AES-CTR
12,12,1822338,1822338,3742.407,0,10.009,0,0.0,486.943,AES-CTR
12,12,1827986,1827986,3752.421,0,10.013,0,0.0,487.148,AES-CTR
12,12,1833346,1833346,3762.434,0,10.012,0,0.0,487.277,AES-CTR
12,12,1839650,1839650,3772.481,0,10.045,0,0.0,487.650,AES-CTR
12,12,1844834,1844834,3782.519,0,10.036,0,0.0,487.726,AES-CTR
12,12,1850466,1850466,3792.532,0,10.008,0,0.0,487.924,AES-CTR
12,12,1856242,1856242,3802.544,0,10.011,0,0.0,488.158,AES-CTR
12,12,1861474,1861474,3812.559,0,10.013,0,0.0,488.248,AES-CTR
12,12,1866786,1866786,3822.579,0,10.019,0,0.0,488.358,AES-CTR
12,12,1872370,1872370,3832.611,0,10.027,0,0.0,488.536,AES-CTR
12,12,1876754,1876754,3843.840,0,11.227,0,0.0,488.250,AES-CTR
12,12,1876898,1876898,3853.904,0,10.062,0,0.0,487.012,AES-CTR
12,12,1877154,1877154,3865.183,0,11.278,0,0.0,485.657,AES-CTR
12,12,1882498,1882498,3875.208,0,10.020,0,0.0,485.780,AES-CTR
12,12,1887490,1887490,3885.232,0,10.022,0,0.0,485.811,AES-CTR
12,12,1893026,1893026,3895.247,0,10.013,0,0.0,485.984,AES-CTR
12,12,1898274,1898274,3905.290,0,10.041,0,0.0,486.078,AES-CTR
12,12,1903042,1903042,3915.301,0,10.008,0,0.0,486.052,AES-CTR
12,12,1907970,1907970,3925.332,0,10.028,0,0.0,486.066,AES-CTR
12,12,1913474,1913474,3935.348,0,10.015,0,0.0,486.227,AES-CTR
12,12,1918978,1918978,3945.355,0,10.006,0,0.0,486.389,AES-CTR
12,12,1924674,1924674,3955.370,0,10.013,0,0.0,486.598,AES-CTR
12,12,1930194,1930194,3965.393,0,10.021,0,0.0,486.760,AES-CTR
12,12,1935474,1935474,3975.397,0,10.003,0,0.0,486.863,AES-CTR
12,12,1941138,1941138,3985.410,0,10.010,0,0.0,487.061,AES-CTR
12,12,1946898,1946898,3995.422,0,10.007,0,0.0,487.282,AES-CTR
12,12,1952306,1952306,4005.541,0,10.117,0,0.0,487.401,AES-CTR
12,12,1957506,1957506,4015.558,0,10.016,0,0.0,487.480,AES-CTR
12,12,1962818,1962818,4025.593,0,10.034,0,0.0,487.585,AES-CTR
12,12,1967746,1967746,4035.612,0,10.009,0,0.0,487.595,AES-CTR
12,12,1972914,1972914,4045.615,0,10.002,0,0.0,487.667,AES-CTR
12,12,1978066,1978066,4055.655,0,10.035,0,0.0,487.730,AES-CTR
12,12,1983314,1983314,4065.658,0,10.000,0,0.0,487.821,AES-CTR
12,12,1988466,1988466,4075.683,0,10.025,0,0.0,487.885,AES-CTR
12,12,1994418,1994418,4085.723,0,10.039,0,0.0,488.143,AES-CTR
12,12,1999602,1999602,4095.741,0,10.009,0,0.0,488.215,AES-CTR
12,12,2004594,2004594,4105.789,0,10.046,0,0.0,488.236,AES-CTR
12,12,2010034,2010034,4115.796,0,10.006,0,0.0,488.371,AES-CTR
12,12,2015394,2015394,4125.800,0,10.003,0,0.0,488.486,AES-CTR
12,12,2020450,2020450,4135.860,0,10.055,0,0.0,488.520,AES-CTR
12,12,2025906,2025906,4145.913,0,10.048,0,0.0,488.651,AES-CTR
12,12,2030962,2030962,4155.972,0,10.056,0,0.0,488.685,AES-CTR
12,12,2036418,2036418,4165.988,0,10.013,0,0.0,488.820,AES-CTR
12,12,2041442,2041442,4176.001,0,10.012,0,0.0,488.851,AES-CTR
12,12,2046898,2046898,4186.020,0,10.016,0,0.0,488.984,AES-CTR
12,12,2052146,2052146,4196.060,0,10.036,0,0.0,489.065,AES-CTR
12,12,2057666,2057666,4206.072,0,10.006,0,0.0,489.213,AES-CTR
12,12,2062722,2062722,4216.087,0,10.013,0,0.0,489.250,AES-CTR
12,12,2065762,2065762,4226.152,0,10.064,0,0.0,488.804,AES-CTR
12,12,2066018,2066018,4236.362,0,10.208,0,0.0,487.687,AES-CTR
12,12,2069314,2069314,4246.411,0,10.048,0,0.0,487.309,AES-CTR
12,12,2074626,2074626,4256.415,0,10.002,0,0.0,487.412,AES-CTR
12,12,2079794,2079794,4266.433,0,10.015,0,0.0,487.478,AES-CTR
12,12,2084914,2084914,4276.452,0,10.017,0,0.0,487.534,AES-CTR
12,12,2090098,2090098,4286.461,0,10.008,0,0.0,487.605,AES-CTR
12,12,2095506,2095506,4296.497,0,10.028,0,0.0,487.724,AES-CTR
12,12,2100498,2100498,4306.501,0,10.002,0,0.0,487.751,AES-CTR
12,12,2106258,2106258,4316.515,0,10.014,0,0.0,487.953,AES-CTR
